,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:06:20:37,-0.1816864,-1.1246643,12.948105,-0.45950317,0.19111633,-0.41386414,60.450745,-35.850525,-258.00018,12.998126896851886,0.6472651243583709,267.40165592954554
11:06:20:38,-0.3468933,-1.3904266,13.201889,-0.36042786,0.24331665,-0.37338257,60.450745,-35.60028066666666,-257.74993666666666,13.279438778046812,0.5731716828413691,267.1269397800417
11:06:20:39,-0.20204162,-1.50295255,12.8403625,-0.23313140999999998,0.22041321,-0.32171631,60.450745,-35.350036333333335,-257.49969333333337,12.931269066727927,0.4620410903509011,266.85222363053794
11:06:20:40,-0.05718994,-1.6154785,12.478836,-0.10583496,0.19750977,-0.27005005,60.450745,-35.099792,-257.24945,12.583099355409042,0.35091049786043305,266.5775074810341
11:06:20:41,0.1439209,-1.5843506,11.964081,0.068862915,0.12187195,-0.21786499,60.749817,-33.450317,-258.29926,12.069387483370404,0.25895950866264755,267.4471381216886
11:06:20:42,0.53178405,-1.5173111000000001,10.7502215,0.1524887075,0.051033021,-0.199752805,60.749817,-34.0499885,-257.54929000000004,10.879568324202236,0.27875772150660627,266.7997032436041
11:06:20:43,0.9196472,-1.4502716,9.536362,0.2361145,-0.019805908,-0.18164062,60.749817,-34.64966,-256.79932,9.689749165034067,0.298555934350565,266.1522683655195
11:06:20:44,1.0273895,-1.3497162,9.129349,0.21374512,-0.019805908,-0.18482971,60.600280999999995,-34.349824,-257.62482,9.28559508965654,0.2832689040720901,266.87660331680047
11:06:20:45,1.2237091,-1.1940918,8.444611,0.070999146,0.012161255,-0.21786499,60.450745,-34.049988,-258.45032,8.61596042989817,0.22946443890852553,267.60093826808145
11:06:20:46,1.3673553,-1.2204285,8.356018,-0.055770874,0.040908813,-0.24768066,60.675049,-34.425354,-257.32498499999997,8.554656220817662,0.257156821231381,266.61432568566295
11:06:20:47,1.4104614,-1.1869202,8.628967,-0.11541748,0.06222534,-0.26792908,60.899353,-34.80072,-256.19965,8.823675674521757,0.2982937805877159,265.6277131032444
11:06:20:48,1.3362274,-1.071991,8.966537,-0.22833252,0.12614441,-0.32331848,61.099751999999995,-34.50063,-256.1498,9.128715908656638,0.4154310910046441,265.5870013528237
11:06:20:49,1.0668869,-1.04804995,9.1473005,-0.23792267,0.11814880500000001,-0.34941864,61.300151,-34.20054,-256.09995,9.273329638446523,0.4392380566583824,265.5462896024029
11:06:20:50,0.7975464,-1.0241089,9.328064,-0.24751282,0.1101532,-0.3755188,61.50055,-33.90045,-256.0501,9.41794336823641,0.4630450223121207,265.5055778519822
11:06:20:51,0.5700836,-0.9403076,9.490875,-0.22088623,0.08778381,-0.36805725,61.50055,-33.90045,-256.79932,9.55436455025826,0.4381356675497802,266.2281895535621
11:06:20:52,0.41207886,-0.83735657,9.727905,-0.16654968,0.078201294,-0.34143066,61.725617,-34.7251885,-256.87485000000004,9.772569298869467,0.3878519484022382,266.4606192345989
11:06:20:53,0.3210907,-0.8182068,9.794937,-0.069610596,0.09843445,-0.30734253,61.950684,-35.549927,-256.95038,9.83429470979804,0.3301430095717288,266.6930489156356
11:06:20:54,0.30194092,-0.7056732,9.624954,0.06567383,0.14744568,-0.2551422,61.3502505,-34.500122,-256.27518,9.655510472599815,0.30191194530586446,265.76707964934985
11:06:20:55,0.3426361,-0.5931549,9.325668,0.13917542,0.16448975,-0.23277283,60.749817,-33.450317,-255.59998,9.35079225940996,0.31719058273134115,264.8411103830642
11:06:20:56,0.47431946,-0.10952759,7.996887,0.32666016,0.16023254,-0.18270874,61.1251835,-33.450317,-255.59998,8.0116900173356,0.4071410206285591,264.92771644489926
11:06:20:57,0.4982605,0.019760132,7.4989014,0.3650055,0.14956665,-0.17631531,61.50055,-33.450317,-255.59998,7.515462473833455,0.43207208468364233,265.01432250673435
11:06:20:58,0.5341797,0.3717041,6.232361,0.36395264,0.11975098,-0.18696594,61.1999515,-33.9004515,-255.750275,6.26624572803923,0.42633095605880367,265.1474602585026
11:06:20:59,0.3857422,0.5560608,5.7726746,0.28405762,0.09524536,-0.19548035,60.899353,-34.350586,-255.90057,5.81220893427298,0.35773310905997574,265.2805980102708
11:06:20:60,0.24328613999999998,0.6027527,5.7583084499999995,0.193504335,0.092048645,-0.18643188500000002,62.024688499999996,-33.97522,-256.425475,5.796814507041532,0.29062350269398773,266.00106300842674
11:06:20:61,0.10083008,0.6494446,5.7439423,0.10295105,0.08885193,-0.17738342,63.150024,-33.599854,-256.95038,5.7814200798100845,0.22351389632799973,266.72152800658273
11:06:20:62,0.04096985,0.6446533,5.959427,-0.018478394,0.059020996,-0.15074158,62.550354,-33.449554500000005,-256.95038,5.994332871482774,0.16293542571996936,266.56195151091765
11:06:20:63,0.28756714,0.73802185,6.754303,-0.093048096,0.014282227,-0.123046875,61.950684,-33.299255,-256.95038,6.800586748722069,0.1549272849583648,266.40237501525263
11:06:20:64,0.5150299,0.75717163,7.0727234,-0.13352966,-0.025131226,-0.123046875,62.350464,-33.149719000000005,-256.3502,7.131758616784392,0.1833092525412842,265.8993946864191
11:06:20:65,0.53298187,0.858924865,7.2929917,-0.169746395,-0.0416412355,-0.1502151475,62.750244,-33.000183,-255.75002,7.363098894335204,0.23063956781588946,265.3964143575855
11:06:20:66,0.55093384,0.9606781,7.51326,-0.20596313,-0.058151245,-0.17738342,63.150024,-32.850647,-255.14984,7.594439171886016,0.27796988309049475,264.893434028752
11:06:20:67,0.41685486,1.0205383,7.7957764,-0.26669312,-0.04750061,-0.20507812,62.924957000000006,-33.4503175,-255.525205,7.873334495299274,0.33976251045169903,265.2772289601796
11:06:20:68,0.03139496000000003,0.922378525,8.6289597,-0.33060456,-0.0544281,-0.20401001000000002,62.69989,-34.049988,-255.90057,8.68895218970745,0.3938191916367322,265.6610238916073
11:06:20:69,-0.35406494,0.82421875,9.462143,-0.394516,-0.06135559,-0.2029419,61.79962,-32.699585,-255.59998,9.504569884115627,0.44787587282176533,264.9901991910588
11:06:20:70,-0.54800415,0.69732666,10.39827,-0.37321472,-0.0016937256,-0.14222717,61.549884999999996,-32.949829,-254.9998,10.436023764445153,0.39940038034195136,264.3845957596139
11:06:20:71,-0.50969696,0.7607727049999999,10.705925,-0.285865785,0.0723419172,-0.06925201275000001,61.30015,-33.200072999999996,-254.39962,10.745228389640939,0.3230383347273577,263.7789923281689
11:06:20:72,-0.47138977,0.82421875,11.01358,-0.19851685,0.14637756,0.0037231445,61.050415,-33.450317,-253.79944,11.054433014836727,0.2466762891127641,263.17338889672396
11:06:20:73,-0.51208496,0.8697052,11.011185,-0.14738464,0.16235352,0.03353882,61.750284666666666,-32.750447333333334,-253.99983666666668,11.057342051568734,0.22182369127600507,263.44543657390074
11:06:20:74,-0.4761734,1.03131105,10.816063,-0.05789947350000001,0.165016175,0.090530395,62.45015433333334,-32.05057766666667,-254.20023333333333,10.877064918897204,0.22369102995977802,263.71748425107745
11:06:20:75,-0.44026184,1.1929169,10.620941,0.031585693,0.16767883,0.14752197,63.150024,-31.350708,-254.40063,10.696787786225677,0.225558368643551,263.9895319282542
11:06:20:76,-0.5216675,1.1929169,10.5946045,0.04862976,0.16023254,0.16456604,62.650044333333334,-32.350667333333334,-254.65036666666668,10.67430710736215,0.23477926218853062,264.2364576741382
11:06:20:77,-0.6030731,1.2431946,10.544327,0.06781006,0.117614746,0.23381042,62.150064666666665,-33.35062666666667,-254.90010333333333,10.634475156788028,0.27036779618590767,264.4833834200221
11:06:20:78,-0.5240631,1.3030548,10.601776,0.06460571,0.092041016,0.25831604,61.650085,-34.350586,-255.14984,10.694402662082657,0.2817314730593619,264.7303091659061
11:06:20:79,-0.14578247,1.4036102,10.778961,0.03477478,0.021743774,0.307312,62.249756,-31.950378,-253.50037,10.87094174216863,0.3100366790813814,262.97965009965947
11:06:20:80,-0.047607422,1.3605194,10.93457,0.015609741,-0.00062561035,0.31051636,62.400054999999995,-32.7003475,-254.775235,11.018988183554145,0.3109090948011118,264.336658097268
11:06:20:81,0.20617676,1.1929169,11.820435,-0.03340149,-0.04324341,0.31903076,62.550354,-33.450317,-256.0501,11.882265910839342,0.3236761929287136,265.6936660948766
11:06:20:82,0.4144745,1.1522217,12.083801,-0.036590576,-0.05496216,0.32009888,63.1500245,-33.3000185,-255.52519999999998,12.145684442002523,0.32683788376063716,265.31199879749636
11:06:20:83,0.8669739,1.0923615,12.75177,-0.020614624,-0.06668091,0.2519226,63.749695,-33.14972,-255.0003,12.827803222799432,0.2614121322200817,264.93033150011615
11:06:20:84,0.8885193,0.90800476,12.893036,0.02519226,-0.014480591,0.18693542,62.99998,-32.74993933333334,-254.75005666666667,12.955474382976146,0.18918030745876613,264.46224343545117
11:06:20:85,0.8382416,0.7021179,12.809235,0.04862976,0.021743774,0.15498352,62.250265,-32.350158666666665,-254.49981333333335,12.85582046431483,0.1638826919995247,263.99415537078613
11:06:20:86,0.5653076,0.62550354,12.605728,0.06674194,0.15170288,0.04525757,61.50055,-31.950378,-254.24957,12.633891157167465,0.17180366118788884,263.52606730612115
11:06:20:87,0.35461426,0.58239746,12.4405365,0.061416626,0.21562195,0.018630981,61.50055,-32.175445499999995,-254.624935,12.459208902761123,0.2249709775149869,263.9156574380763
11:06:20:88,-0.34928894,0.5225525,11.777344,0.0049591064,0.33493042,-0.049545288,61.50055,-32.400513,-255.0003,11.794104271762166,0.33861145069336607,264.30524757003155
11:06:20:89,-0.6318054,0.51297,11.640869,-0.030197144,0.328537,-0.064453125,63.150025,-32.0251465,-255.0003,11.669282212695439,0.33615864290097075,264.6534131924646
11:06:20:90,-1.0531769,0.24960327,11.825226,-0.14524841,0.22840881,-0.052749634,64.7995,-31.64978,-255.0003,11.874655924537954,0.2757720235634466,265.00157881489764
11:06:20:91,-1.1130371,0.08441162,11.971268,-0.17720032,0.19111633,-0.043151855,64.1250615,-32.099914999999996,-254.4754,12.023195683153105,0.2641732151273333,264.3874299025541
11:06:20:92,-0.9765625,-0.28190613,12.758957,-0.2464447,0.0867157,-0.009063721,63.450623,-32.55005,-253.9505,12.799380028360234,0.26141299474767093,263.77328099021065
11:06:20:93,-0.9693756,-0.5261078,13.115692,-0.24858093,0.052627563,-0.0005493164,63.375091499999996,-32.250214,-254.100035,13.161985226779437,0.25409140263985946,263.86249510090187
11:06:20:94,-1.1681061,-1.2826843,14.006332,-0.1356659,0.008956909,0.04206848,63.29956,-31.950378,-254.24957,14.113365543645063,0.14232083351060967,263.9517092115931
11:06:20:95,-1.2423248,-1.6178741,14.209839,0.03477478,0.05369568,0.11557007,63.899995,-32.550049,-253.27453500000001,14.355501102994172,0.1320944830585884,263.23347067674433
11:06:20:96,-1.1944427,-1.795044,13.647202,0.25636292,0.15063477,0.2007904,64.50043,-33.14972,-252.2995,13.816475627102713,0.358789026331686,262.5152321418955
11:06:20:97,-1.1202087,-1.7375793,13.063019,0.36288452,0.1762085,0.23806763,63.60016,-33.374787,-252.6001,13.225600733036861,0.4684130728125521,262.6149440501315
11:06:20:98,-0.98854065,-1.4694366,11.023163,0.5556946,0.11228943,0.3222351,62.69989,-33.599854,-252.9007,11.164523234903092,0.6521049487857724,262.71465595836753
11:06:20:99,-0.82572937,-1.4742126,10.446167,0.5791321,0.07180786,0.3531189,63.97476,-34.6496585,-252.825165,10.581943903384122,0.6820874691309023,263.0903357437169
11:06:21:00,-0.10746765,-1.2419739,8.882751,0.54823303,-0.056030273,0.38508606,65.24963,-35.699463,-252.74963,8.969800097665429,0.6723021049214103,263.4660155290662
11:06:21:01,0.2013855,-1.0576324,8.26265,0.44917297,-0.1401825,0.36164856,64.12505999999999,-34.9494935,-252.524565,8.332498270965319,0.5934620217292295,262.8757800418461
11:06:21:02,0.4001007,-0.9953766,7.975342,0.31814575,-0.18385315,0.3222351,63.00049,-34.199524,-252.2995,8.047169388234105,0.48872707995362297,262.285544554626
11:06:21:03,0.63952637,-1.0289001,7.941818,0.1807251,-0.17745972,0.26364136,63.899995,-33.4495545,-252.899935,8.033685489165565,0.3655957886725967,262.98612217555313
11:06:21:04,0.516220095,-0.98220823,8.062729000000001,0.056617738,-0.11088562149999999,0.186408998,64.7995,-32.699585,-253.50037,8.139994930088875,0.25069100567043406,263.6866997964803
11:06:21:05,0.39291382,-0.93551636,8.18364,-0.067489624,-0.044311523,0.109176636,65.100098,-32.6248175,-253.725435,8.246304371012183,0.13578622266827148,263.96792486684404
11:06:21:06,-0.09550476,-1.0504456,8.590652,-0.14950562,0.031326294,0.051651,65.400696,-32.55005,-253.9505,8.65516371323189,0.16124854389531348,264.2491499372078
11:06:21:07,-0.6030731,-1.1605835,9.07428,-0.17826843,0.092041016,0.046325684,64.725493,-32.6248175,-253.125,9.168053705275502,0.20590592696434218,263.2988295009876
11:06:21:08,-0.9909363,-1.2635345,9.275391,-0.1399231,0.14530945,0.08467102,64.05029,-32.699585,-252.2995,9.41336031320532,0.21877497983259625,262.34850906476737
11:06:21:09,-1.0962677,-1.3209839,9.378342,-0.055770874,0.1570282,0.1496582,64.725493,-33.3747865,-252.44979999999998,9.534154393709308,0.22397728190422322,262.7450180401769
11:06:21:10,-0.9981079,-1.2084656,9.304123,0.06567383,0.13146973,0.21890259,65.400696,-34.049988,-252.6001,9.435216652814857,0.26365827459393326,263.14152701558635
11:06:21:11,-0.7969971,-1.0791779,8.880356,0.1338501,0.11975098,0.25299072,65.17562799999999,-33.824921,-252.7504,8.981121979128934,0.31025868382220795,263.2012021358181
11:06:21:12,-0.5072937,-0.8206024,8.248276,0.32133484,0.07287598,0.32009888,64.95056,-33.599854,-252.9007,8.304504330128406,0.4593803226478474,263.2608772560498
11:06:21:13,-0.20562744,-0.6194916,7.4749603,0.4086914,0.031326294,0.32435608,64.3501275,-34.500122000000005,-251.92566,7.503404825352795,0.5227015054146112,262.29549220311964
11:06:21:14,0.11279297,-0.29148865,6.6728973,0.43852234,-0.0016937256,0.3030548,63.749695,-35.40039,-250.95062,6.680213040278545,0.5330543341804133,261.33010715018946
11:06:21:15,0.04815674,-0.07121277,6.1126556,0.40122986,-0.009155273,0.24659729,64.3501275,-35.4751585,-251.02539,6.113260080712243,0.47104080822649347,261.559727746778
11:06:21:16,0.057724,0.11074829,5.7080383,0.3096161,-0.036849976,0.19546509,64.95056,-35.549927,-251.10016,5.70940438909181,0.36800360258986414,261.78934834336656
11:06:21:17,-0.27267456,0.11314392,5.746338,0.18391418,-0.056030273,0.145401,65.55023,-34.950256499999995,-251.62506,5.753916350847321,0.2410503430790484,262.3627067466737
11:06:21:18,-0.4737854,0.014968872,6.165329,0.06567383,-0.050689697,0.1262207,66.1499,-34.350586,-252.14996,6.183524751355258,0.15104357794130377,262.9360651499809
11:06:21:19,-0.44026184,-0.073616029,6.889572149999999,0.009216310000000005,-0.059211731000000004,0.13101195999999998,65.17486500000001,-34.725189,-252.14996,6.904960790152815,0.15499208122773958,262.74371187096074
11:06:21:20,-0.40673828,-0.16220093,7.6138153,-0.04724121,-0.067733765,0.13580322,64.19983,-35.099792,-252.14996,7.626396828950373,0.1589405845141754,262.5513585919406
11:06:21:21,-0.26548767,-0.011367798,8.102234,-0.036590576,-0.08052063,0.13687134,64.19983,-35.3248595,-251.62506,8.10659044978278,0.1629607493263463,262.07772996200515
11:06:21:22,-0.18408203,0.08680725,8.293777,0.027328491,-0.13378906,0.120895386,64.19983,-35.549927,-251.10016,8.296273779122195,0.18237887309693981,261.6041013320698
11:06:21:23,-0.12184143,0.11314392,8.288986,0.04437256,-0.14762878,0.111312866,64.87503000000001,-35.0997935,-251.924895,8.290653520012365,0.19014135505559002,262.50228515358754
11:06:21:24,-0.05000305,0.34059143,8.298569,0.047561646,-0.14976501,0.052719116,65.55023,-34.64966,-252.74963,8.305705886615524,0.16574369846950704,263.40046897510524
11:06:21:25,-0.16014099,0.41001892,8.430237,0.030517578,-0.1359253,0.03353882,64.5004265,-35.47516,-252.674865,8.441721182768662,0.1432894350399515,263.1826762768784
11:06:21:26,-0.2606964,0.47465515,8.863586,-0.020614624,-0.06561279,-0.0016021729,63.450623,-36.30066,-252.6001,8.880113563676451,0.0687936617156477,262.9648835786515
11:06:21:27,-0.3947754,0.4507141,9.421448,-0.046173096,-0.030456543,-0.012268066,65.02533150000001,-36.30066,-251.62506000000002,9.440480561554478,0.05665740242118783,262.42015195186605
11:06:21:28,-0.46420288,0.34059143,10.02478,-0.038726807,-0.020874023,-0.0005493164,66.60004,-36.30066,-250.65002,10.04129976070776,0.04399763817669179,261.87542032508054
11:06:21:29,-0.2678833,0.31185913,10.659241,-0.015289307,-0.021942139,0.013305664,65.924835,-35.850525000000005,-250.80032,10.66716627204546,0.02987073930984076,261.7877345279119
11:06:21:30,0.005065918,0.36453247,10.929794,0.12106323,-0.04536438,0.029281616,65.24963,-35.40039,-250.95062,10.93587246028617,0.13255808412310716,261.7000487307433
11:06:21:31,0.11758423,0.43395996,10.915421,0.17539978,-0.06880188,0.023956299,65.699765,-34.725189,-251.399995,10.924676787222078,0.18992810686509828,262.1543618053502
11:06:21:32,0.19419861,0.59677124,10.855576,0.25636292,-0.16574097,-0.031433105,66.1499,-34.049988,-251.84937,10.873701269797376,0.3068876927760517,262.60867487995716
11:06:21:33,0.13195801,0.5153656,10.728683,0.25209045,-0.15615845,-0.062332153,66.19974666666667,-35.450236,-251.99941333333334,10.741864527751014,0.30301873503996485,262.95733165808474
11:06:21:34,0.10800171,0.47705078,10.728683,0.194564815,-0.08638000600000001,-0.080970764,66.24959333333334,-36.850484,-252.14945666666665,10.739826848257403,0.23662308013992822,263.30598843621226
11:06:21:35,0.13433838,0.4004364,10.719101,0.13703918,-0.016601562,-0.099609375,66.29944,-38.250732,-252.2995,10.72741918445378,0.17022742523989157,263.65464521433984
11:06:21:36,0.10800171,0.25679016,10.795715,0.06567383,0.030258179,-0.11772156,65.24963,-36.450195,-250.19989,10.799308677728439,0.1381556188944139,261.12471328215383
11:06:21:37,0.04815674,0.19932556,10.9704895,0.0038909912,0.01109314,-0.13583374,65.24963,-36.599731500000004,-250.35019,10.972405826439658,0.13634149218035455,261.2896667219403
11:06:21:38,-0.03564453,0.10116577,11.300888,-0.030197144,-0.046432495,-0.14541626,65.24963,-36.749268,-250.50049,11.301397021345752,0.15560762439568748,261.4546201617268
11:06:21:39,-0.0619812,0.07722473,11.494827,-0.05895996,-0.13911438,-0.16033936,65.34983,-36.499532,-250.75022666666666,11.495253502555133,0.22031295461501033,261.6842684743628
11:06:21:40,-0.07633972,0.043701172,11.624115,-0.069610596,-0.17959595,-0.16566467,65.45003,-36.249795999999996,-250.99996333333334,11.624447818219533,0.2540573227011704,261.9139167869988
11:06:21:41,0.03617859,-0.08798218,12.134079,-0.10797119,-0.25202942,-0.18057251,65.55023,-36.00006,-251.2497,12.13445190079111,0.32830327105171003,262.1435650996348
11:06:21:42,-0.09310913,-0.22923279,12.526718,-0.116485596,-0.23498535,-0.18482971,65.400696,-35.850525,-250.34943,12.529161218278922,0.3208567133297694,261.2227943372954
11:06:21:43,-0.16493225,-0.4566803,12.74939,-0.09411621,-0.17745972,-0.16033936,65.400696,-35.850525,-250.34943,12.758632564487392,0.2570185276832238,261.2227943372954
11:06:21:44,-0.028457642,-0.50216675,12.644043,-0.038726807,-0.1210022,-0.12411499,65.400696,-35.850525,-250.34943,12.654043016682168,0.17761145438274906,261.2227943372954
11:06:21:45,0.06970215,-0.21247864,12.270538,0.030517578,-0.11035156,-0.10920715,65.17562799999999,-36.600494499999996,-250.724795,12.272575457971927,0.15822449548834777,261.6313601107071
11:06:21:46,0.08885193,0.05328369,11.739029,0.080581665,-0.13485718,-0.11665344,64.95056,-37.350464,-251.10016,11.739486176146116,0.19567291277935794,262.0399258841188
11:06:21:47,0.18940735,0.19213867,11.238647,0.0869751,-0.18598938,-0.13690186,65.325165,-36.600494499999996,-251.10016,11.241885020020103,0.24677689673924905,262.02856024854736
